,Image path,Directory,Class ID,Class name
19435,HEG/795_HEG_59_GalaxyS5_20170615_103006_13.jpg,HEG,11,_Fagus grandifolia_
9947,EPB/96_EPB_68_Nexus 5_20170817_111712_3.jpg,EPB,3,_Picea glauca_
2981,PIR/349_PIR_112_Nexus 5_20170817_095640_13.jpg,PIR,19,_Pinus resinosa_
882,CHR/58_CHR_107_Nexus 5_20170906_095604_5.jpg,CHR,2,_Quercus rubra_
20053,EPO/115_EPO_94_Nexus 5_20170817_120952_13.jpg,EPO,5,_Picea abies_
19723,EPO/115_EPO_94_Nexus 5_20170817_120952_9.jpg,EPO,5,_Picea abies_
7581,PRU/405_PRU_126_Nexus 5_20170906_092937_6.jpg,PRU,20,_Tsuga canadensis_
128,CHR/488_CHR_81_GalaxyS7_20170916_152801_20.jpg,CHR,2,_Quercus rubra_
4666,FRA/606_FRA_145_GalaxyS5_20170607_151837_26.jpg,FRA,10,_Fraxinus americana_
9478,BOP/38_BOP_66_Nexus 5_20170810_120401_14.jpg,BOP,1,_Betula papyrifera_
4852,SAB/989_SAB_70_GalaxyS5_20170622_091418_15.jpg,SAB,21,_Abies balsamea_
18984,HEG/803_HEG_68_GalaxyS5_20170713_111813_30.jpg,HEG,11,_Fagus grandifolia_
16680,PET/917_PET_122_GalaxyS5_20170712_103910_18.jpg,PET,16,_Populus tremuloides_
6447,BOJ/460_BOJ_89_GalaxyS7_20170607_144926_11.jpg,BOJ,0,_Betula alleghaniensis_
5115,SAB/990_SAB_72_GalaxyS5_20170622_091521_8.jpg,SAB,21,_Abies balsamea_
4642,FRA/606_FRA_145_GalaxyS5_20170607_151837_33.jpg,FRA,10,_Fraxinus americana_
20980,THO/440_THO_107_Nexus 5_20170810_102001_8.jpg,THO,22,_Thuja occidentalis_
9183,BOP/468_BOP_60_GalaxyS5_20170607_145220_4.jpg,BOP,1,_Betula papyrifera_
13005,ERS/241_ERS_79_Nexus 5_20170810_104348_6.jpg,ERS,9,_Acer saccharum_
6404,BOJ/460_BOJ_89_GalaxyS7_20170607_144926_4.jpg,BOJ,0,_Betula alleghaniensis_
5118,SAB/1004_SAB_116_GalaxyS5_20170622_113927_17.jpg,SAB,21,_Abies balsamea_
2864,PIR/352_PIR_97_Nexus 5_20170817_100053_8.jpg,PIR,19,_Pinus resinosa_
23441,MEL/856_MEL_85_GalaxyS5_20170706_114510_22.jpg,MEL,12,_Larix laricina_
9013,BOP/664_BOP_61_GalaxyS5_20170615_114448_13.jpg,BOP,1,_Betula papyrifera_
9054,BOP/663_BOP_61_GalaxyS5_20170615_114305_32.jpg,BOP,1,_Betula papyrifera_
9096,BOP/465_BOP_55_GalaxyS5_20170607_140839_40.jpg,BOP,1,_Betula papyrifera_
19082,HEG/279_HEG_80_Nexus 5_20170608_101234_6.jpg,HEG,11,_Fagus grandifolia_
22465,MEL/843_MEL_70_GalaxyS5_20170706_111509_15.jpg,MEL,12,_Larix laricina_
2395,CHR/47_CHR_140_Nexus 5_20170608_100337_4.jpg,CHR,2,_Quercus rubra_
18155,EPR/178_EPR_100_Nexus 5_20170608_102414_9.jpg,EPR,6,_Picea rubens_
7363,PRU/399_PRU_76_Nexus 5_20170906_091929_9.jpg,PRU,20,_Tsuga canadensis_
15323,PIB/964_PIB_146_GalaxyS5_20170615_130456_2.jpg,PIB,17,_Pinus strobus_
20918,THO/638_THO_63_GalaxyS7_20170607_153650_2.jpg,THO,22,_Thuja occidentalis_
18655,EPR/753_EPR_97_GalaxyS5_20170615_112415_40.jpg,EPR,6,_Picea rubens_
14451,ERS/208_ERS_60_GalaxyS7_20170607_154932_9.jpg,ERS,9,_Acer saccharum_
19046,HEG/278_HEG_112_Nexus 5_20170608_100456_5.jpg,HEG,11,_Fagus grandifolia_
7870,PRU/390_PRU_104_Nexus 5_20170906_090906_4.jpg,PRU,20,_Tsuga canadensis_
20913,THO/431_THO_60_Nexus 5_20170615_134430_3.jpg,THO,22,_Thuja occidentalis_
15284,PIB/329_PIB_98_Nexus 5_20170615_124955_10.jpg,PIB,17,_Pinus strobus_
8596,BOP/465_BOP_55_GalaxyS7_20170607_140838_12.jpg,BOP,1,_Betula papyrifera_
10162,EPB/106_EPB_83_Nexus 5_20170817_113240_8.jpg,EPB,3,_Picea glauca_
3659,FRA/786_FRA_120_GalaxyS5_20170615_110415_22.jpg,FRA,10,_Fraxinus americana_
3337,FRA/609_FRA_138_GalaxyS7_20170607_154732_20.jpg,FRA,10,_Fraxinus americana_
8711,BOP/466_BOP_52_GalaxyS5_20170607_142711_16.jpg,BOP,1,_Betula papyrifera_
6865,BOJ/27_BOJ_74_Nexus 5_20170804_100845_10.jpg,BOJ,0,_Betula alleghaniensis_
5343,SAB/418_SAB_59_Nexus 5_20170608_104109_6.jpg,SAB,21,_Abies balsamea_
18222,EPR/539_EPR_83_GalaxyS5_20170607_153802_14.jpg,EPR,6,_Picea rubens_
3512,FRA/790_FRA_110_GalaxyS5_20170713_102555_29.jpg,FRA,10,_Fraxinus americana_
2010,CHR/73_CHR_143_Nexus 5_20170906_100849_13.jpg,CHR,2,_Quercus rubra_
18271,EPR/753_EPR_97_GalaxyS5_20170615_112415_17.jpg,EPR,6,_Picea rubens_
9291,BOP/672_BOP_60_GalaxyS5_20170713_115823_24.jpg,BOP,1,_Betula papyrifera_
354,CHR/528_CHR_160_GalaxyS7_20170918_120236_12.jpg,CHR,2,_Quercus rubra_
20574,EPO/115_EPO_94_Nexus 5_20170817_120952_5.jpg,EPO,5,_Picea abies_
12911,ERS/596_ERS_214_GalaxyS5_20170607_135644_69.jpg,ERS,9,_Acer saccharum_
3038,PIR/350_PIR_96_Nexus 5_20170817_095801_12.jpg,PIR,19,_Pinus resinosa_
14985,PIB/331_PIB_88_Nexus 5_20170615_125220_25.jpg,PIB,17,_Pinus strobus_
11040,ERR/568_ERR_117_GalaxyS7_20170607_141023_42.jpg,ERR,8,_Acer rubrum_
8260,OSV/898_OSV_79_GalaxyS5_20170713_120316_4.jpg,OSV,14,_Ostrya virginiana_
11782,ERR/572_ERR_66_GalaxyS7_20170607_152525_33.jpg,ERR,8,_Acer rubrum_
5074,SAB/1002_SAB_75_GalaxyS5_20170622_113539_6.jpg,SAB,21,_Abies balsamea_
11125,ERR/570_ERR_112_GalaxyS5_20170607_151334_4.jpg,ERR,8,_Acer rubrum_
9654,BOP/663_BOP_61_GalaxyS5_20170615_114305_60.jpg,BOP,1,_Betula papyrifera_
15110,PIB/321_PIB_64_Nexus 5_20170615_123653_27.jpg,PIB,17,_Pinus strobus_
3066,PIR/365_PIR_124_Nexus 5_20170817_112345_12.jpg,PIR,19,_Pinus resinosa_
16810,PET/937_PET_57_GalaxyS5_20170712_112125_14.jpg,PET,16,_Populus tremuloides_
5578,SAB/423_SAB_47_Nexus 5_20170615_132503_15.jpg,SAB,21,_Abies balsamea_
13130,ERS/211_ERS_94_Nexus 5_20170608_090840_7.jpg,ERS,9,_Acer saccharum_
15820,PIB/321_PIB_64_Nexus 5_20170615_123653_9.jpg,PIB,17,_Pinus strobus_
2644,CHR/45_CHR_130_Nexus 5_20170608_094309_12.jpg,CHR,2,_Quercus rubra_
9531,BOP/465_BOP_55_GalaxyS5_20170607_140839_38.jpg,BOP,1,_Betula papyrifera_
19488,HEG/802_HEG_56_GalaxyS5_20170713_111609_10.jpg,HEG,11,_Fagus grandifolia_
22318,MEL/852_MEL_85_GalaxyS5_20170706_113442_14.jpg,MEL,12,_Larix laricina_
20899,ERB/541_ERB_70_GalaxyS5_20170607_151651_34.jpg,ERB,7,_Acer platanoides_
3941,FRA/608_FRA_49_GalaxyS7_20170607_152327_15.jpg,FRA,10,_Fraxinus americana_
6599,BOJ/460_BOJ_89_GalaxyS7_20170607_144926_15.jpg,BOJ,0,_Betula alleghaniensis_
12140,ORA/627_ORA_151_GalaxyS5_20170607_134354_14.jpg,ORA,13,_Ulmus americana_
17099,EPN/729_EPN_68_GalaxyS5_20170622_113012_21.jpg,EPN,4,_Picea mariana_
15087,PIB/322_PIB_120_Nexus 5_20170615_123821_12.jpg,PIB,17,_Pinus strobus_
19955,EPO/169_EPO_69_Nexus 5_20170922_102428_14.jpg,EPO,5,_Picea abies_
8969,BOP/474_BOP_75_GalaxyS5_20170607_154553_7.jpg,BOP,1,_Betula papyrifera_
7602,PRU/378_PRU_116_Nexus 5_20170607_155917_11.jpg,PRU,20,_Tsuga canadensis_
12429,ORA/628_ORA_133_GalaxyS7_20170607_134623_35.jpg,ORA,13,_Ulmus americana_
18090,EPR/177_EPR_87_Nexus 5_20170608_102305_10.jpg,EPR,6,_Picea rubens_
4938,SAB/1000_SAB_72_GalaxyS5_20170622_102700_3.jpg,SAB,21,_Abies balsamea_
3779,FRA/599_FRA_121_GalaxyS5_20170607_140207_25.jpg,FRA,10,_Fraxinus americana_
5301,SAB/998_SAB_74_GalaxyS5_20170622_102117_10.jpg,SAB,21,_Abies balsamea_
16811,PET/939_PET_63_GalaxyS5_20170712_112348_9.jpg,PET,16,_Populus tremuloides_
4406,FRA/599_FRA_121_GalaxyS7_20170607_140202_45.jpg,FRA,10,_Fraxinus americana_
11748,ERR/562_ERR_104_GalaxyS7_20170922_131255_10.jpg,ERR,8,_Acer rubrum_
19696,EPO/133_EPO_103_Nexus 5_20170921_152413_9.jpg,EPO,5,_Picea abies_
11582,ERR/573_ERR_39_GalaxyS5_20170607_152857_23.jpg,ERR,8,_Acer rubrum_
4032,FRA/601_FRA_142_GalaxyS7_20170607_143908_26.jpg,FRA,10,_Fraxinus americana_
23167,MEL/817_MEL_96_GalaxyS5_20170706_103018_21.jpg,MEL,12,_Larix laricina_
13747,ERS/220_ERS_96_Nexus 5_20170804_092631_2.jpg,ERS,9,_Acer saccharum_
7510,PRU/405_PRU_126_Nexus 5_20170906_092937_11.jpg,PRU,20,_Tsuga canadensis_
11847,ERR/553_ERR_117_GalaxyS7_20170922_125011_8.jpg,ERR,8,_Acer rubrum_
2528,CHR/485_CHR_175_GalaxyS7_20170916_150927_13.jpg,CHR,2,_Quercus rubra_
15822,PIB/331_PIB_88_Nexus 5_20170615_125220_11.jpg,PIB,17,_Pinus strobus_
4982,SAB/987_SAB_80_GalaxyS5_20170622_091212_7.jpg,SAB,21,_Abies balsamea_
5397,SAB/424_SAB_114_Nexus 5_20170615_135357_15.jpg,SAB,21,_Abies balsamea_
7947,PRU/376_PRU_160_GalaxyS7_20170607_155417_34.jpg,PRU,20,_Tsuga canadensis_
7973,OSV/901_OSV_58_GalaxyS5_20170713_122648_23.jpg,OSV,14,_Ostrya virginiana_
8446,OSV/307_OSV_64_Nexus 5_20170906_103508_6.jpg,OSV,14,_Ostrya virginiana_
8911,BOP/467_BOP_65_GalaxyS5_20170607_144013_28.jpg,BOP,1,_Betula papyrifera_
11338,ERR/570_ERR_112_GalaxyS7_20170607_151437_6.jpg,ERR,8,_Acer rubrum_
21717,MEL/881_MEL_89_GalaxyS5_20170712_110917_14.jpg,MEL,12,_Larix laricina_
11973,ERR/563_ERR_74_GalaxyS7_20170922_131614_21.jpg,ERR,8,_Acer rubrum_
5765,BOJ/21_BOJ_57_Nexus 5_20170608_092650_35.jpg,BOJ,0,_Betula alleghaniensis_
4972,SAB/423_SAB_47_GalaxyS5_20170615_132406_10.jpg,SAB,21,_Abies balsamea_
17427,EPN/714_EPN_107_GalaxyS5_20170622_104226_6.jpg,EPN,4,_Picea mariana_
19015,HEG/274_HEG_29_Nexus 5_20170608_091236_19.jpg,HEG,11,_Fagus grandifolia_
12406,ORA/884_ORA_100_GalaxyS5_20170615_121152_35.jpg,ORA,13,_Ulmus americana_
18364,EPR/175_EPR_42_Nexus 5_20170608_094645_22.jpg,EPR,6,_Picea rubens_
22025,MEL/873_MEL_114_GalaxyS5_20170706_121410_4.jpg,MEL,12,_Larix laricina_
14873,PIB/324_PIB_108_Nexus 5_20170615_124212_27.jpg,PIB,17,_Pinus strobus_
7557,PRU/380_PRU_50_Nexus 5_20170608_092530_20.jpg,PRU,20,_Tsuga canadensis_
4123,FRA/603_FRA_80_GalaxyS7_20170607_150023_2.jpg,FRA,10,_Fraxinus americana_
16293,PET/962_PET_63_GalaxyS5_20170712_115804_12.jpg,PET,16,_Populus tremuloides_
18208,EPR/752_EPR_89_GalaxyS5_20170615_112241_26.jpg,EPR,6,_Picea rubens_
21647,THO/438_THO_126_Nexus 5_20170810_101818_6.jpg,THO,22,_Thuja occidentalis_
5039,SAB/1000_SAB_72_GalaxyS5_20170622_102700_11.jpg,SAB,21,_Abies balsamea_
16050,PET/908_PET_78_GalaxyS5_20170712_101711_9.jpg,PET,16,_Populus tremuloides_
21586,THO/436_THO_147_Nexus 5_20170810_101459_5.jpg,THO,22,_Thuja occidentalis_
19437,HEG/805_HEG_74_GalaxyS5_20170713_113201_5.jpg,HEG,11,_Fagus grandifolia_
17497,EPN/697_EPN_110_GalaxyS5_20170622_100619_13.jpg,EPN,4,_Picea mariana_
6176,BOJ/657_BOJ_49_GalaxyS5_20170622_110007_21.jpg,BOJ,0,_Betula alleghaniensis_
11860,ERR/560_ERR_208_GalaxyS7_20170922_130631_36.jpg,ERR,8,_Acer rubrum_
1041,CHR/517_CHR_29_GalaxyS7_20170916_175329_20.jpg,CHR,2,_Quercus rubra_
6961,BOJ/648_BOJ_79_GalaxyS5_20170615_120708_14.jpg,BOJ,0,_Betula alleghaniensis_
4908,SAB/424_SAB_114_Nexus 5_20170615_135357_9.jpg,SAB,21,_Abies balsamea_
22940,MEL/861_MEL_90_GalaxyS5_20170706_115456_16.jpg,MEL,12,_Larix laricina_
20309,EPO/132_EPO_98_Nexus 5_20170921_152305_16.jpg,EPO,5,_Picea abies_
16802,PET/937_PET_57_GalaxyS5_20170712_112125_15.jpg,PET,16,_Populus tremuloides_
18237,EPR/179_EPR_69_Nexus 5_20170608_102515_17.jpg,EPR,6,_Picea rubens_
4426,FRA/601_FRA_142_GalaxyS7_20170607_143908_36.jpg,FRA,10,_Fraxinus americana_
19893,EPO/132_EPO_98_Nexus 5_20170921_152305_22.jpg,EPO,5,_Picea abies_
23213,MEL/872_MEL_75_GalaxyS5_20170706_121238_11.jpg,MEL,12,_Larix laricina_
19271,HEG/274_HEG_29_Nexus 5_20170608_091236_13.jpg,HEG,11,_Fagus grandifolia_
19503,HEG/615_HEG_81_GalaxyS7_20170916_155946_8.jpg,HEG,11,_Fagus grandifolia_
18697,HEG/624_HEG_53_GalaxyS7_20170916_180432_17.jpg,HEG,11,_Fagus grandifolia_
2565,CHR/484_CHR_201_GalaxyS7_20170916_150524_10.jpg,CHR,2,_Quercus rubra_
16879,PET/907_PET_186_GalaxyS5_20170712_101519_7.jpg,PET,16,_Populus tremuloides_
22652,MEL/811_MEL_80_GalaxyS5_20170706_102305_12.jpg,MEL,12,_Larix laricina_
22104,MEL/843_MEL_70_GalaxyS5_20170706_111509_12.jpg,MEL,12,_Larix laricina_
4649,FRA/790_FRA_110_GalaxyS5_20170713_102555_6.jpg,FRA,10,_Fraxinus americana_
20463,EPO/117_EPO_63_Nexus 5_20170817_121109_3.jpg,EPO,5,_Picea abies_
6972,PRU/400_PRU_112_Nexus 5_20170906_092041_15.jpg,PRU,20,_Tsuga canadensis_
16818,PET/944_PET_69_GalaxyS5_20170712_112951_12.jpg,PET,16,_Populus tremuloides_
14807,PEG/906_PEG_55_GalaxyS5_20170713_112557_6.jpg,PEG,15,_Populus grandidentata_
13177,ERS/589_ERS_28_GalaxyS7_20170920_170726_7.jpg,ERS,9,_Acer saccharum_
9275,BOP/465_BOP_55_GalaxyS5_20170607_140839_65.jpg,BOP,1,_Betula papyrifera_
1171,CHR/78_CHR_148_Nexus 5_20170906_101236_8.jpg,CHR,2,_Quercus rubra_
8163,OSV/892_OSV_83_GalaxyS5_20170713_113851_16.jpg,OSV,14,_Ostrya virginiana_
6445,BOJ/459_BOJ_57_GalaxyS5_20170607_141946_41.jpg,BOJ,0,_Betula alleghaniensis_
8759,BOP/672_BOP_60_GalaxyS5_20170713_115823_8.jpg,BOP,1,_Betula papyrifera_
17761,EPN/723_EPN_73_GalaxyS5_20170622_111138_15.jpg,EPN,4,_Picea mariana_
3686,FRA/603_FRA_80_GalaxyS5_20170607_145903_36.jpg,FRA,10,_Fraxinus americana_
4820,SAB/1001_SAB_76_GalaxyS5_20170622_104601_18.jpg,SAB,21,_Abies balsamea_
19967,EPO/743_EPO_77_GalaxyS5_20170615_101259_13.jpg,EPO,5,_Picea abies_
18233,EPR/175_EPR_42_Nexus 5_20170608_094645_13.jpg,EPR,6,_Picea rubens_
1565,CHR/49_CHR_70_Nexus 5_20170608_101327_10.jpg,CHR,2,_Quercus rubra_
15004,PIB/331_PIB_88_Nexus 5_20170615_125220_30.jpg,PIB,17,_Pinus strobus_
837,CHR/490_CHR_111_GalaxyS7_20170916_153259_11.jpg,CHR,2,_Quercus rubra_
6441,BOJ/461_BOJ_53_GalaxyS7_20170607_145206_25.jpg,BOJ,0,_Betula alleghaniensis_
13406,ERS/225_ERS_82_Nexus 5_20170804_093548_6.jpg,ERS,9,_Acer saccharum_
15685,PIB/970_PIB_63_GalaxyS5_20170615_131728_14.jpg,PIB,17,_Pinus strobus_
18597,EPR/540_EPR_44_GalaxyS7_20170607_154619_11.jpg,EPR,6,_Picea rubens_
12992,ERS/220_ERS_96_Nexus 5_20170804_092631_11.jpg,ERS,9,_Acer saccharum_
20621,EPO/161_EPO_88_Nexus 5_20170922_100745_10.jpg,EPO,5,_Picea abies_
22801,MEL/848_MEL_99_GalaxyS5_20170706_112635_9.jpg,MEL,12,_Larix laricina_
12814,ORA/290_ORA_122_Nexus 5_20170810_105157_6.jpg,ORA,13,_Ulmus americana_
22501,MEL/847_MEL_86_GalaxyS5_20170706_112438_31.jpg,MEL,12,_Larix laricina_
23321,MEL/826_MEL_99_GalaxyS5_20170706_104529_2.jpg,MEL,12,_Larix laricina_
32,CHR/531_CHR_111_GalaxyS5_20170607_144448_9.jpg,CHR,2,_Quercus rubra_
7310,PRU/400_PRU_112_Nexus 5_20170906_092041_2.jpg,PRU,20,_Tsuga canadensis_
7779,PRU/390_PRU_104_Nexus 5_20170906_090906_17.jpg,PRU,20,_Tsuga canadensis_
21928,MEL/807_MEL_72_GalaxyS5_20170622_093331_14.jpg,MEL,12,_Larix laricina_
20212,EPO/170_EPO_121_Nexus 5_20170922_102601_11.jpg,EPO,5,_Picea abies_
6725,BOJ/461_BOJ_53_GalaxyS5_20170607_145406_42.jpg,BOJ,0,_Betula alleghaniensis_
10112,EPB/682_EPB_59_GalaxyS5_20170712_122207_8.jpg,EPB,3,_Picea glauca_
2913,PIR/632_PIR_92_GalaxyS5_20170607_143108_24.jpg,PIR,19,_Pinus resinosa_
2890,PIR/633_PIR_87_GalaxyS5_20170607_143303_20.jpg,PIR,19,_Pinus resinosa_
15574,PIB/317_PIB_168_Nexus 5_20170608_100803_11.jpg,PIB,17,_Pinus strobus_
13674,ERS/581_ERS_114_GalaxyS7_20170920_164602_3.jpg,ERS,9,_Acer saccharum_
2317,CHR/531_CHR_111_GalaxyS5_20170607_144448_22.jpg,CHR,2,_Quercus rubra_
8945,BOP/34_BOP_97_Nexus 5_20170608_092055_5.jpg,BOP,1,_Betula papyrifera_
8149,OSV/890_OSV_190_GalaxyS5_20170713_105525_4.jpg,OSV,14,_Ostrya virginiana_
13331,ERS/772_ERS_117_GalaxyS5_20170615_113648_3.jpg,ERS,9,_Acer saccharum_
14241,ERS/231_ERS_174_Nexus 5_20170804_094656_3.jpg,ERS,9,_Acer saccharum_
919,CHR/43_CHR_94_Nexus 5_20170608_093358_13.jpg,CHR,2,_Quercus rubra_
9579,BOP/663_BOP_61_GalaxyS5_20170615_114305_61.jpg,BOP,1,_Betula papyrifera_
9578,BOP/467_BOP_65_GalaxyS5_20170607_144013_55.jpg,BOP,1,_Betula papyrifera_
1641,CHR/529_CHR_304_GalaxyS7_20170918_120803_29.jpg,CHR,2,_Quercus rubra_
7780,PRU/394_PRU_85_Nexus 5_20170906_091413_24.jpg,PRU,20,_Tsuga canadensis_
8651,BOP/663_BOP_61_GalaxyS5_20170615_114305_40.jpg,BOP,1,_Betula papyrifera_
19794,EPO/132_EPO_98_Nexus 5_20170921_152305_21.jpg,EPO,5,_Picea abies_
17609,EPN/728_EPN_89_GalaxyS5_20170622_112256_18.jpg,EPN,4,_Picea mariana_
1678,CHR/476_CHR_142_GalaxyS7_20170916_142204_5.jpg,CHR,2,_Quercus rubra_
7344,PRU/400_PRU_112_Nexus 5_20170906_092041_6.jpg,PRU,20,_Tsuga canadensis_
21768,MEL/821_MEL_55_GalaxyS5_20170706_103653_12.jpg,MEL,12,_Larix laricina_
18684,HEG/796_HEG_93_GalaxyS5_20170615_103227_13.jpg,HEG,11,_Fagus grandifolia_
10827,ERR/763_ERR_55_GalaxyS5_20170615_112118_5.jpg,ERR,8,_Acer rubrum_
17004,PET/944_PET_69_GalaxyS5_20170712_112951_16.jpg,PET,16,_Populus tremuloides_
7352,PRU/378_PRU_116_Nexus 5_20170607_155917_24.jpg,PRU,20,_Tsuga canadensis_
20738,EPO/158_EPO_40_Nexus 5_20170922_100221_24.jpg,EPO,5,_Picea abies_
7961,OSV/888_OSV_105_GalaxyS5_20170713_104958_13.jpg,OSV,14,_Ostrya virginiana_
13555,ERS/777_ERS_73_GalaxyS5_20170713_102904_21.jpg,ERS,9,_Acer saccharum_
20071,EPO/743_EPO_77_GalaxyS5_20170615_101259_10.jpg,EPO,5,_Picea abies_
17944,EPR/540_EPR_44_GalaxyS5_20170607_154820_21.jpg,EPR,6,_Picea rubens_
14764,ERS/775_ERS_63_GalaxyS5_20170713_101751_11.jpg,ERS,9,_Acer saccharum_
9945,EPB/94_EPB_95_Nexus 5_20170817_111521_3.jpg,EPB,3,_Picea glauca_
23292,MEL/856_MEL_85_GalaxyS5_20170706_114510_19.jpg,MEL,12,_Larix laricina_
8124,OSV/304_OSV_94_Nexus 5_20170810_121919_7.jpg,OSV,14,_Ostrya virginiana_
19706,EPO/114_EPO_90_Nexus 5_20170817_120917_7.jpg,EPO,5,_Picea abies_
3296,PIR/633_PIR_87_GalaxyS7_20170607_143227_11.jpg,PIR,19,_Pinus resinosa_
4186,FRA/259_FRA_133_Nexus 5_20170804_102353_11.jpg,FRA,10,_Fraxinus americana_
5083,SAB/426_SAB_94_Nexus 5_20170615_135833_10.jpg,SAB,21,_Abies balsamea_
1193,CHR/55_CHR_78_Nexus 5_20170906_093648_12.jpg,CHR,2,_Quercus rubra_
11700,ERR/763_ERR_55_GalaxyS5_20170615_112118_24.jpg,ERR,8,_Acer rubrum_
1424,CHR/79_CHR_127_Nexus 5_20170906_101333_11.jpg,CHR,2,_Quercus rubra_
7668,PRU/395_PRU_72_Nexus 5_20170906_091528_5.jpg,PRU,20,_Tsuga canadensis_
22893,MEL/868_MEL_100_GalaxyS5_20170706_120558_24.jpg,MEL,12,_Larix laricina_
21132,THO/457_THO_82_Nexus 5_20170810_104303_6.jpg,THO,22,_Thuja occidentalis_
22555,MEL/807_MEL_72_GalaxyS5_20170622_093331_9.jpg,MEL,12,_Larix laricina_
16167,PET/948_PET_70_GalaxyS5_20170712_114016_8.jpg,PET,16,_Populus tremuloides_
21264,THO/457_THO_82_Nexus 5_20170810_104303_3.jpg,THO,22,_Thuja occidentalis_
1355,CHR/54_CHR_77_Nexus 5_20170906_093431_21.jpg,CHR,2,_Quercus rubra_
13643,ERS/597_ERS_150_GalaxyS7_20170607_150335_37.jpg,ERS,9,_Acer saccharum_
18769,HEG/796_HEG_93_GalaxyS5_20170615_103227_15.jpg,HEG,11,_Fagus grandifolia_
4545,FRA/243_FRA_95_Nexus 5_20170608_091903_4.jpg,FRA,10,_Fraxinus americana_
21000,THO/637_THO_93_GalaxyS7_20170607_141643_7.jpg,THO,22,_Thuja occidentalis_
7705,PRU/392_PRU_113_Nexus 5_20170906_091144_15.jpg,PRU,20,_Tsuga canadensis_
7935,PRU/376_PRU_160_GalaxyS7_20170607_155417_9.jpg,PRU,20,_Tsuga canadensis_
15811,PIB/967_PIB_107_GalaxyS5_20170615_131100_5.jpg,PIB,17,_Pinus strobus_
8741,BOP/673_BOP_56_GalaxyS5_20170713_115954_21.jpg,BOP,1,_Betula papyrifera_
8207,OSV/888_OSV_105_GalaxyS5_20170713_104958_2.jpg,OSV,14,_Ostrya virginiana_
18272,EPR/752_EPR_89_GalaxyS5_20170615_112241_24.jpg,EPR,6,_Picea rubens_
8457,OSV/304_OSV_94_Nexus 5_20170810_121919_8.jpg,OSV,14,_Ostrya virginiana_
19066,HEG/283_HEG_74_Nexus 5_20170906_103657_2.jpg,HEG,11,_Fagus grandifolia_
6156,BOJ/459_BOJ_57_GalaxyS7_20170607_141937_13.jpg,BOJ,0,_Betula alleghaniensis_
14077,ERS/596_ERS_214_GalaxyS7_20170607_135637_99.jpg,ERS,9,_Acer saccharum_
308,CHR/531_CHR_111_GalaxyS5_20170607_144448_17.jpg,CHR,2,_Quercus rubra_
14339,ERS/595_ERS_97_GalaxyS7_20170607_135406_18.jpg,ERS,9,_Acer saccharum_
11745,ERR/755_ERR_74_GalaxyS5_20170615_104119_24.jpg,ERR,8,_Acer rubrum_
20515,EPO/130_EPO_119_Nexus 5_20170921_152104_14.jpg,EPO,5,_Picea abies_
8230,OSV/896_OSV_49_GalaxyS5_20170713_115524_8.jpg,OSV,14,_Ostrya virginiana_
7177,PRU/411_PRU_83_Nexus 5_20170906_093605_9.jpg,PRU,20,_Tsuga canadensis_
8009,OSV/903_OSV_52_GalaxyS5_20170713_122945_4.jpg,OSV,14,_Ostrya virginiana_
10058,EPB/693_EPB_89_GalaxyS5_20170712_123441_14.jpg,EPB,3,_Picea glauca_
4925,SAB/1000_SAB_72_GalaxyS5_20170622_102700_2.jpg,SAB,21,_Abies balsamea_
17808,EPN/720_EPN_81_GalaxyS5_20170622_110522_13.jpg,EPN,4,_Picea mariana_
7160,PRU/393_PRU_104_Nexus 5_20170906_091302_20.jpg,PRU,20,_Tsuga canadensis_
14554,ERS/785_ERS_74_GalaxyS5_20170713_114905_14.jpg,ERS,9,_Acer saccharum_
2589,CHR/531_CHR_111_GalaxyS5_20170607_144448_31.jpg,CHR,2,_Quercus rubra_
16430,PET/930_PET_95_GalaxyS5_20170712_110255_9.jpg,PET,16,_Populus tremuloides_
2986,PIR/358_PIR_88_Nexus 5_20170817_110336_18.jpg,PIR,19,_Pinus resinosa_
15451,PIB/328_PIB_94_Nexus 5_20170615_124850_12.jpg,PIB,17,_Pinus strobus_
541,CHR/489_CHR_94_GalaxyS7_20170916_153023_17.jpg,CHR,2,_Quercus rubra_
14785,ERS/785_ERS_74_GalaxyS5_20170713_114905_12.jpg,ERS,9,_Acer saccharum_
15930,PID/347_PID_96_Nexus 5_20170817_103213_7.jpg,PID,18,_Pinus rigida_
88,CHR/501_CHR_36_GalaxyS7_20170916_161242_9.jpg,CHR,2,_Quercus rubra_
215,CHR/521_CHR_104_GalaxyS7_20170916_182211_8.jpg,CHR,2,_Quercus rubra_
10511,ERR/757_ERR_130_GalaxyS5_20170615_105629_18.jpg,ERR,8,_Acer rubrum_
19038,HEG/274_HEG_29_Nexus 5_20170608_091236_18.jpg,HEG,11,_Fagus grandifolia_
1187,CHR/532_CHR_95_GalaxyS5_20170607_150101_26.jpg,CHR,2,_Quercus rubra_
5856,BOJ/464_BOJ_66_GalaxyS5_20170607_154710_10.jpg,BOJ,0,_Betula alleghaniensis_
14524,ERS/574_ERS_112_GalaxyS7_20170920_162319_2.jpg,ERS,9,_Acer saccharum_
21858,MEL/856_MEL_85_GalaxyS5_20170706_114510_10.jpg,MEL,12,_Larix laricina_
19779,EPO/165_EPO_60_Nexus 5_20170922_101629_5.jpg,EPO,5,_Picea abies_
